Id,Date,Time,Country,League,Home,Away,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Time_Str
n7krcTyH,08/05/2025,13:00,IRAN,IRAN: PERSIAN GULF PRO LEAGUE,Havadar SC,Sepahan,9.0,3.25,1.5,2.2,1.53,2.2,1.52,08/05/2025 13:00
v5UMkoUj,08/05/2025,13:00,IRAN,IRAN: PERSIAN GULF PRO LEAGUE,Kheybar Khorramabad,Persepolis,,,,,,,,08/05/2025 13:00
faXzak74,08/05/2025,13:00,IRAN,IRAN: PERSIAN GULF PRO LEAGUE,Tractor,Nassaji Mazandaran,1.31,4.35,10.5,2.1,1.57,2.8,1.33,08/05/2025 13:00
bXwS0Bxh,08/05/2025,13:00,IRAN,IRAN: PERSIAN GULF PRO LEAGUE,Zob Ahan,Mes Rafsanjan,2.22,2.47,4.2,2.72,1.35,2.12,1.57,08/05/2025 13:00
hnVcexIF,08/05/2025,12:00,IRAQ,IRAQ: STARS LEAGUE,Al Minaa,Al Quwa Al Jawiya,3.0,3.05,2.22,2.1,1.57,,,08/05/2025 12:00
E1J6gGnS,08/05/2025,12:00,IRAQ,IRAQ: STARS LEAGUE,Al Najaf,Newroz,2.5,3.0,2.65,2.1,1.57,,,08/05/2025 12:00
tC3onYv2,08/05/2025,14:30,IRAQ,IRAQ: STARS LEAGUE,Al Shorta,Al Karkh,1.25,4.85,9.75,1.72,1.88,,,08/05/2025 14:30
ppAxlfAk,08/05/2025,14:30,IRAQ,IRAQ: STARS LEAGUE,Al Zawraa,Diyala,1.32,4.5,7.6,1.7,1.91,,,08/05/2025 14:30
GdhhOiQH,08/05/2025,14:40,ISRAEL,ISRAEL: LIGA ALEF - PROMOTION PLAY OFFS - SEMI-FINALS,Hapoel Herzliya,Maccabi Yavne,2.27,3.25,2.77,1.9,1.72,,,08/05/2025 14:40
4GaiD5qn,08/05/2025,20:00,JAMAICA,JAMAICA: PREMIER LEAGUE - PLAY OFFS - QUARTER-FINALS,Tivoli,Montego Bay,,,,,,,,08/05/2025 20:00
hxWYfOTH,08/05/2025,22:30,JAMAICA,JAMAICA: PREMIER LEAGUE - PLAY OFFS - QUARTER-FINALS,Portmore,Cavalier,,,,,,,,08/05/2025 22:30
dWT7AiGj,08/05/2025,13:00,JORDAN,JORDAN: JORDAN CUP - SEMI-FINALS,Al Ahli,Al Wehdat,5.5,3.85,1.5,1.8,1.8,,,08/05/2025 13:00
zFYnYf8c,08/05/2025,13:00,JORDAN,JORDAN: JORDAN CUP - SEMI-FINALS,Al-Faisaly Amman,Al Hussein,3.0,3.3,2.12,1.9,1.72,,,08/05/2025 13:00
nJJhAXnp,08/05/2025,10:00,KOSOVO,KOSOVO: SUPERLIGA,FC Ballkani,Drita,2.45,3.45,2.45,1.72,1.9,,,08/05/2025 10:00
2orMFgPM,08/05/2025,10:00,KOSOVO,KOSOVO: SUPERLIGA,KF Llapi,Ferizaj,,,,,,,,08/05/2025 10:00
vJmNfYig,08/05/2025,09:00,LEBANON,LEBANON: PREMIER LEAGUE - LOSERS STAGE,Racing,Bourj FC,2.5,2.8,2.85,1.93,1.7,,,08/05/2025 09:00
Mw3vjmu2,08/05/2025,13:00,LIBYA,LIBYA: PREMIER LEAGUE - CHAMPIONSHIP GROUP,Al Ahly Benghazi,Al Nasr,,,,,,,,08/05/2025 13:00
EcJtE4V6,08/05/2025,00:10,MEXICO,MEXICO: LIGA MX - CLAUSURA - PLAY OFFS - QUARTER-FINALS,Pachuca,Club America,2.8,3.3,2.55,2.15,1.67,1.91,1.91,08/05/2025 00:10
xvaYGmWF,08/05/2025,22:00,MEXICO,MEXICO: LIGA MX - CLAUSURA - PLAY OFFS - QUARTER-FINALS,Necaxa,Tigres UANL,2.8,3.25,2.55,1.9,1.9,1.7,2.05,08/05/2025 22:00
IRaoRkHk,08/05/2025,02:15,MONGOLIA,MONGOLIA: PREMIER LEAGUE,Khaan Khuns-Erchim,Tuv Azarganuud,,,,,,,,08/05/2025 02:15
EggfPTo2,08/05/2025,05:15,MONGOLIA,MONGOLIA: PREMIER LEAGUE,FC Ulaanbaatar,Falcons,,,,,,,,08/05/2025 05:15
6mttmXw9,08/05/2025,08:15,MONGOLIA,MONGOLIA: PREMIER LEAGUE,Khovd,Khangarid,,,,,,,,08/05/2025 08:15
vcKI1UJj,08/05/2025,16:00,MOROCCO,MOROCCO: BOTOLA PRO,FAR Rabat,Moghreb Tetouan,1.4,3.7,8.0,2.1,1.7,2.5,1.5,08/05/2025 16:00
Yeuv9CRG,08/05/2025,16:00,MOROCCO,MOROCCO: BOTOLA PRO,FUS Rabat,Hassania Agadir,1.45,3.6,7.0,2.25,1.62,2.5,1.5,08/05/2025 16:00
CtiVAYd4,08/05/2025,16:00,MOROCCO,MOROCCO: BOTOLA PRO,IR Tanger,COD Meknes,1.45,3.4,7.5,2.25,1.58,2.32,1.47,08/05/2025 16:00
SI0DNBtA,08/05/2025,16:00,MOROCCO,MOROCCO: BOTOLA PRO,Jeunesse Sportive Soualem,Wydad,6.0,3.6,1.53,1.95,1.85,1.91,1.8,08/05/2025 16:00
Wj74PXBc,08/05/2025,16:00,MOROCCO,MOROCCO: BOTOLA PRO,Olympique de Safi,Maghreb Fez,2.4,2.88,2.9,2.7,1.41,2.2,1.62,08/05/2025 16:00
4GmNCfSi,08/05/2025,16:00,MOROCCO,MOROCCO: BOTOLA PRO,Raja Casablanca,Difaa El Jadidi,1.58,3.75,4.5,2.1,1.7,2.02,1.62,08/05/2025 16:00
KCwn7jdT,08/05/2025,16:00,MOROCCO,MOROCCO: BOTOLA PRO,Renaissance Zemamra,Union Touarga,2.05,3.0,3.4,2.7,1.44,2.1,1.57,08/05/2025 16:00
EeGNzWHF,08/05/2025,23:00,NICARAGUA,NICARAGUA: LIGA PRIMERA - CLAUSURA - WINNERS - SEMI-FINALS,Diriangen,Managua FC,2.1,3.4,2.9,1.95,1.85,,,08/05/2025 23:00
OUJfdyTg,08/05/2025,12:30,NIGER,NIGER: SUPER LIGUE,AS UAM,Liberte,,,,,,,,08/05/2025 12:30
CxLG3JzK,08/05/2025,12:30,NIGER,NIGER: SUPER LIGUE,ASGNN,Renaissance,1.6,3.2,5.8,,,,,08/05/2025 12:30
pnuyYiV7,08/05/2025,13:00,NORWAY,NORWAY: NM CUP - 1/16-FINALS,Tromso,KFUM Oslo,1.95,3.3,3.8,1.97,1.72,1.83,1.83,08/05/2025 13:00
zizQOEeC,08/05/2025,13:00,NORWAY,NORWAY: NORWAY CUP WOMEN - 1/16-FINALS,Pors W,Odd W,,,,,,,,08/05/2025 13:00
6k7YFJCs,08/05/2025,14:00,NORWAY,NORWAY: NORWAY CUP WOMEN - 1/16-FINALS,Ranheim W,Steinkjer W,,,,,,,,08/05/2025 14:00
phWg84yp,08/05/2025,12:15,OMAN,OMAN: PROFESSIONAL LEAGUE,Al Khaboora,Ibri,,,,,,,,08/05/2025 12:15
Uu6cSPSF,08/05/2025,12:15,OMAN,OMAN: PROFESSIONAL LEAGUE,Al Nahda,Al-Rustaq,1.65,3.35,4.9,2.12,1.57,,,08/05/2025 12:15
URQODQDM,08/05/2025,12:15,OMAN,OMAN: PROFESSIONAL LEAGUE,Al Seeb,Al Nasr,1.29,4.6,8.5,1.75,1.87,,,08/05/2025 12:15
67K26r6d,08/05/2025,12:15,OMAN,OMAN: PROFESSIONAL LEAGUE,Bahla,Al-Shabab,2.8,2.57,2.72,2.02,1.62,,,08/05/2025 12:15
YDClUob3,08/05/2025,12:15,OMAN,OMAN: PROFESSIONAL LEAGUE,Sohar,Oman Club,2.27,3.2,2.8,2.07,1.6,,,08/05/2025 12:15
YaXFFnqA,08/05/2025,12:15,OMAN,OMAN: PROFESSIONAL LEAGUE,Sur Club,Saham,,,,,,,,08/05/2025 12:15
AL0iFRMM,08/05/2025,10:00,POLAND,POLAND: CENTRAL YOUTH LEAGUE,Zaglebie U19,Warta P. U19,,,,,,,,08/05/2025 10:00
pjToqFCO,08/05/2025,13:00,RWANDA,RWANDA: PREMIER LEAGUE,Rayon Sport,Rutsiro,,,,,,,,08/05/2025 13:00
EDeE5qh4,08/05/2025,12:00,SLOVENIA,SLOVENIA: 2. SNL,NK Bistrica,NK Krka,,,,,,,,08/05/2025 12:00
rgmV11iT,08/05/2025,12:30,SLOVENIA,SLOVENIA: 2. SNL,Rudar,Jadran Dekani,,,,,,,,08/05/2025 12:30
2uNxPP7K,08/05/2025,09:45,SOMALIA,SOMALIA: NATIONAL LEAGUE,Badbaado,Elman,,,,,,,,08/05/2025 09:45
Op4Bk6vS,08/05/2025,19:00,SOUTH AMERICA,SOUTH AMERICA: COPA SUDAMERICANA,Deportes Iquique (Chi),Atletico-MG (Bra),5.75,3.9,1.6,2.0,1.85,2.0,1.73,08/05/2025 19:00
tdBYB89k,08/05/2025,19:00,SOUTH AMERICA,SOUTH AMERICA: COPA SUDAMERICANA,Racing Montevideo (Uru),Huracan (Arg),4.1,3.2,2.0,2.4,1.53,2.1,1.67,08/05/2025 19:00
2VF2iS9F,08/05/2025,21:30,SOUTH AMERICA,SOUTH AMERICA: COPA SUDAMERICANA,GV San Jose (Bol),Fluminense (Bra),2.3,3.6,2.88,1.7,2.1,1.57,2.25,08/05/2025 21:30
fTfspp2k,08/05/2025,23:00,SOUTH AMERICA,SOUTH AMERICA: COPA SUDAMERICANA,Cienciano (Per),Caracas (Ven),1.45,4.33,7.0,1.98,1.88,2.1,1.67,08/05/2025 23:00
v5veHOjL,08/05/2025,07:00,SOUTH KOREA,SOUTH KOREA: WK LEAGUE WOMEN,Changnyeong W,Suwon FC W,7.7,4.45,1.33,1.72,1.9,,,08/05/2025 07:00
4nOZ9tqe,08/05/2025,07:00,SOUTH KOREA,SOUTH KOREA: WK LEAGUE WOMEN,Gyeongju W,Sejong Sportstoto W,2.35,2.95,2.9,2.02,1.62,,,08/05/2025 07:00
6itmJpM8,08/05/2025,07:00,SOUTH KOREA,SOUTH KOREA: WK LEAGUE WOMEN,Hwacheon W,Incheon Hyundai Steel W,2.2,2.87,3.25,,,,,08/05/2025 07:00
bkLRB2Er,08/05/2025,07:00,SOUTH KOREA,SOUTH KOREA: WK LEAGUE WOMEN,Seoul W,Mungyeong Sangmu W,1.57,3.2,6.2,1.78,1.82,,,08/05/2025 07:00
OATEVhpK,08/05/2025,10:00,TANZANIA,TANZANIA: LIGI KUU BARA,Simba,Pamba,1.14,6.0,14.5,1.53,2.2,,,08/05/2025 10:00
0GQ2Qmj2,08/05/2025,12:30,TOGO,TOGO: CHAMPIONNAT NATIONAL,Entente II,Etoile Filante,,,,,,,,08/05/2025 12:30
S47Env74,08/05/2025,12:30,TOGO,TOGO: CHAMPIONNAT NATIONAL,Haknour,Tambo,,,,,,,,08/05/2025 12:30
OIiw7su1,08/05/2025,07:30,UKRAINE,UKRAINE: PERSHA LIGA - RELEGATION GROUP,Dinaz Vyshgorod,Nyva Ternopil,,,,,,,,08/05/2025 07:30
pEFFGvPb,08/05/2025,20:00,USA,USA: USL SUPER LEAGUE WOMEN,DC Power W,Dallas Trinity W,,,,,,,,08/05/2025 20:00
6FQ4LH95,08/05/2025,11:00,UZBEKISTAN,UZBEKISTAN: PRO LIGA,Lok. Tashkent,Aral,,,,,,,,08/05/2025 11:00
lCB9l5ac,08/05/2025,20:00,WORLD,WORLD: FRIENDLY INTERNATIONAL,Dominica,Barbados,,,,,,,,08/05/2025 20:00
