Id,Date,Time,Country,League,Home,Away,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Time_Str
GlWPnhzJ,13/05/2025,11:00,EGYPT,EGYPT: PREMIER LEAGUE - CHAMPIONSHIP GROUP,Ceramica Cleopatra,Al Ahly,5.6,3.85,1.55,1.7,2.05,1.75,1.98,13/05/2025 11:00
KMxHlE56,13/05/2025,11:00,EGYPT,EGYPT: PREMIER LEAGUE - CHAMPIONSHIP GROUP,Pharco,Al Masry,3.9,2.8,2.15,2.67,1.42,2.2,1.6,13/05/2025 11:00
8rJBAeSP,13/05/2025,14:00,EGYPT,EGYPT: PREMIER LEAGUE - CHAMPIONSHIP GROUP,Haras El Hodood,National Bank Egypt,5.1,3.2,1.75,2.3,1.55,2.1,1.65,13/05/2025 14:00
SSar5Zkm,13/05/2025,14:00,EGYPT,EGYPT: PREMIER LEAGUE - CHAMPIONSHIP GROUP,Zamalek,Pyramids,2.92,2.92,2.52,2.1,1.65,1.78,1.93,13/05/2025 14:00
OdSjdVml,13/05/2025,16:00,ENGLAND,ENGLAND: CHAMPIONSHIP - PLAY OFFS - SEMI-FINALS,Sunderland,Coventry,2.2,3.4,3.2,1.98,1.88,1.8,1.91,13/05/2025 16:00
YNiP3yID,13/05/2025,13:00,ESTONIA,ESTONIA: ESTONIAN CUP - SEMI-FINALS,Tallinna Kalev,Kalju,9.0,3.95,1.34,1.62,2.02,,,13/05/2025 13:00
fN1u4yqC,13/05/2025,03:30,ETHIOPIA,ETHIOPIA: PREMIER LEAGUE,Fasil Kenema,Ethiopian Insurance,3.3,2.85,2.2,,,,,13/05/2025 03:30
Sz0m2FDO,13/05/2025,09:00,ETHIOPIA,ETHIOPIA: PREMIER LEAGUE,Dire Dawa,Mekelle 70 Enderta,2.65,2.87,2.6,,,,,13/05/2025 09:00
UyhjMIbt,13/05/2025,12:00,ETHIOPIA,ETHIOPIA: PREMIER LEAGUE,Hadiya Hossana,Welwalo Adigrat,2.18,2.52,3.95,,,,,13/05/2025 12:00
t6nPjpF8,13/05/2025,12:30,FINLAND,FINLAND: YKKOSLIIGA,JIPPO,Lahti,2.32,3.0,3.1,2.07,1.6,1.8,1.8,13/05/2025 12:30
lWkXlOqL,13/05/2025,12:30,FINLAND,FINLAND: YKKOSLIIGA,SJK Akatemia,PK-35,2.8,3.5,2.25,1.55,2.15,1.47,2.32,13/05/2025 12:30
Iu1um0Uq,13/05/2025,12:30,FINLAND,FINLAND: SUOMEN CUP - 1/32-FINALS,RiPS,Jazz Pori,,,,,,,,13/05/2025 12:30
ld7SKOzJ,13/05/2025,15:00,ICELAND,ICELAND: ICELANDIC CUP - 1/8-FINALS,Selfoss,Thor Akureyri,3.6,3.85,1.75,,,,,13/05/2025 15:00
WI1SrDEL,13/05/2025,12:00,IRAQ,IRAQ: STARS LEAGUE,Karbala,Al Quwa Al Jawiya,3.3,3.1,2.07,2.25,1.5,,,13/05/2025 12:00
21hbwixq,13/05/2025,12:00,IRAQ,IRAQ: STARS LEAGUE,Zakho,Al-Hudod,1.26,4.75,9.75,1.75,1.85,,,13/05/2025 12:00
WtpFZ8y8,13/05/2025,14:30,IRAQ,IRAQ: STARS LEAGUE,Al-Karma,Al Shorta,5.6,3.6,1.53,2.12,1.57,,,13/05/2025 14:30
OGt7yV6e,13/05/2025,14:30,IRAQ,IRAQ: STARS LEAGUE,Naft Missan,Al Zawraa,3.7,3.05,1.95,2.2,1.53,,,13/05/2025 14:30
vHx0ZmRP,13/05/2025,15:30,ITALY,ITALY 2,Brescia,Reggiana,1.5,3.9,7.5,2.1,1.7,2.2,1.62,13/05/2025 15:30
b1JWTRlm,13/05/2025,15:30,ITALY,ITALY 2,Cittadella,Salernitana,3.2,3.0,2.38,2.03,1.78,1.75,2.0,13/05/2025 15:30
6RMvS5Ja,13/05/2025,15:30,ITALY,ITALY 2,Juve Stabia,Sampdoria,3.6,2.9,2.2,2.25,1.62,1.91,1.91,13/05/2025 15:30
StBmQqlC,13/05/2025,15:30,ITALY,ITALY 2,Mantova,Catanzaro,2.7,3.0,2.8,1.7,2.1,1.53,2.38,13/05/2025 15:30
CWXK7yYp,13/05/2025,15:30,ITALY,ITALY 2,Modena,Cesena,3.75,3.1,2.1,1.95,1.85,1.75,2.0,13/05/2025 15:30
SvG7VvQi,13/05/2025,15:30,ITALY,ITALY 2,Palermo,Carrarese,1.62,3.9,5.25,1.8,2.0,1.8,1.95,13/05/2025 15:30
0hEFTIf4,13/05/2025,15:30,ITALY,ITALY 2,Pisa,Cremonese,3.25,3.6,2.1,1.83,1.98,1.7,2.05,13/05/2025 15:30
dK7ORdPG,13/05/2025,15:30,ITALY,ITALY 2,Sassuolo,Frosinone,3.2,3.0,2.4,1.85,1.95,1.62,2.2,13/05/2025 15:30
lSPVPzfT,13/05/2025,15:30,ITALY,ITALY 2,Spezia,Cosenza,1.42,4.75,7.0,1.6,2.3,1.8,1.95,13/05/2025 15:30
Ya12KEHj,13/05/2025,15:30,ITALY,ITALY 2,Sudtirol,Bari,2.88,3.3,2.38,2.2,1.65,1.95,1.8,13/05/2025 15:30
ptz1TnXO,13/05/2025,10:00,LEBANON,LEBANON: PREMIER LEAGUE - LOSERS STAGE,Al Riyadi Abbasiyah,Shabab Baalbeck,1.98,3.3,3.35,1.78,1.82,,,13/05/2025 10:00
jPi2igK7,13/05/2025,10:00,LEBANON,LEBANON: PREMIER LEAGUE - WINNERS STAGE,Safa,Nejmeh SC,1.88,3.25,3.7,2.15,1.55,,,13/05/2025 10:00
0na6yHgc,13/05/2025,22:00,PANAMA,PANAMA: LPF - APERTURA - PLAY OFFS - QUARTER-FINALS,Miguelito,San Francisco,,,,,,,,13/05/2025 22:00
SMvrZvI0,13/05/2025,11:15,QATAR,QATAR: EMIR CUP - QUARTER-FINALS,Al Ahli Doha,Al-Shahaniya,1.9,3.75,3.5,1.5,2.42,1.47,2.5,13/05/2025 11:15
f9AmftNb,13/05/2025,14:15,QATAR,QATAR: EMIR CUP - QUARTER-FINALS,Umm-Salal,Shamal,3.2,3.65,2.02,1.55,2.3,1.5,2.42,13/05/2025 14:15
neL3AM0U,13/05/2025,13:30,ROMANIA,ROMANIA: LIGA 2 - CHAMPIONSHIP GROUP,FC Arges,FC Voluntari,2.05,3.1,3.8,2.35,1.55,2.02,1.7,13/05/2025 13:30
Y90x35tA,13/05/2025,15:45,SAN MARINO,SAN MARINO: CAMPIONATO SAMMARINESE - PLAY OFFS - SEMI-FINALS,Cosmos,La Fiorita,3.5,3.25,1.93,1.85,1.75,,,13/05/2025 15:45
plKssOJj,13/05/2025,15:45,SAN MARINO,SAN MARINO: CAMPIONATO SAMMARINESE - PLAY OFFS - SEMI-FINALS,Tre Fiori,San Giovanni,2.05,3.15,3.3,1.8,1.8,,,13/05/2025 15:45
d05DadY2,13/05/2025,15:45,SCOTLAND,SCOTLAND: PREMIERSHIP - RELEGATION - SEMI-FINALS,Partick Thistle,Livingston,3.8,3.3,2.0,2.1,1.7,1.95,1.8,13/05/2025 15:45
2VwffrpA,13/05/2025,15:30,SCOTLAND,SCOTLAND: LEAGUE ONE - RELEGATION - PLAY OFFS - FINAL,East Fife,Annan,1.95,3.5,3.3,1.8,2.0,1.67,2.1,13/05/2025 15:30
tYQySzz8,13/05/2025,08:45,SINGAPORE,SINGAPORE: PREMIER LEAGUE,Tanjong Pagar,Hougang,4.75,4.2,1.48,1.22,4.2,2.0,1.73,13/05/2025 08:45
fcOILBIP,13/05/2025,09:45,SOMALIA,SOMALIA: NATIONAL LEAGUE,Jazeera,Badbaado,,,,,,,,13/05/2025 09:45
8IXnE9fR,13/05/2025,14:30,SOUTH AFRICA,SOUTH AFRICA: PREMIERSHIP,Orlando Pirates,Golden Arrows,1.4,4.15,8.0,1.95,1.75,2.25,1.57,13/05/2025 14:30
Uo9PdNoe,13/05/2025,19:00,SOUTH AMERICA,SOUTH AMERICA: COPA SUDAMERICANA,Gremio (Bra),Godoy Cruz (Arg),1.7,3.5,5.75,2.4,1.53,2.38,1.53,13/05/2025 19:00
2HdKFMZq,13/05/2025,19:00,SOUTH AMERICA,SOUTH AMERICA: COPA SUDAMERICANA,Nacional Potosi (Bol),Boston River (Uru),1.33,5.5,8.0,1.57,2.35,1.91,1.8,13/05/2025 19:00
jZ2RGrwR,13/05/2025,21:30,SOUTH AMERICA,SOUTH AMERICA: COPA SUDAMERICANA,Lanus (Arg),Vasco (Bra),1.8,3.6,4.75,2.35,1.57,2.2,1.62,13/05/2025 21:30
Cjn4FDu1,13/05/2025,21:30,SOUTH AMERICA,SOUTH AMERICA: COPA SUDAMERICANA,Puerto Cabello (Ven),FBC Melgar (Per),2.7,3.25,2.7,2.1,1.7,1.83,1.83,13/05/2025 21:30
2DMWf1G7,13/05/2025,21:30,SOUTH AMERICA,SOUTH AMERICA: COPA SUDAMERICANA,Union de Santa Fe (Arg),Mushuc Runa (Ecu),1.5,3.8,7.5,1.98,1.83,2.1,1.67,13/05/2025 21:30
CEjwG1DO,13/05/2025,14:00,SWEDEN,SWEDEN: SUPERETTAN,Helsingborg,Brage,1.95,3.5,3.75,1.95,1.85,1.8,1.95,13/05/2025 14:00
ngzzPGhd,13/05/2025,15:30,SWITZERLAND,SWITZERLAND: SUPER LEAGUE - RELEGATION GROUP,Sion,St. Gallen,2.38,3.4,2.8,1.73,2.08,1.57,2.25,13/05/2025 15:30
hfsRQxOq,13/05/2025,15:30,SWITZERLAND,SWITZERLAND: SUPER LEAGUE - RELEGATION GROUP,Zurich,Winterthur,1.67,4.33,4.2,1.57,2.35,1.62,2.2,13/05/2025 15:30
G88gOAxf,13/05/2025,08:00,TANZANIA,TANZANIA: LIGI KUU BARA,JKT Tanzania,Fountain Gate,1.7,3.2,4.85,2.22,1.52,,,13/05/2025 08:00
jomdrWTP,13/05/2025,10:15,TANZANIA,TANZANIA: LIGI KUU BARA,KenGold,Pamba,,,,,,,,13/05/2025 10:15
p8OiX5LO,13/05/2025,10:15,TANZANIA,TANZANIA: LIGI KUU BARA,Young Africans,Namungo,1.23,5.3,9.5,1.52,2.22,,,13/05/2025 10:15
pl0AKSyJ,13/05/2025,13:00,TANZANIA,TANZANIA: LIGI KUU BARA,Azam,Dodoma Jiji,,,,,,,,13/05/2025 13:00
dMQCMLfn,13/05/2025,11:10,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES: UAE LEAGUE,Al Jazira,Al Bataeh,1.62,4.25,4.4,1.52,2.37,1.57,2.25,13/05/2025 11:10
hlKLKaPb,13/05/2025,11:10,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES: UAE LEAGUE,Al Urooba,Al Wasl,9.25,5.7,1.26,1.42,2.67,1.83,1.88,13/05/2025 11:10
MTBxHHON,13/05/2025,14:00,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES: UAE LEAGUE,Ajman,Ittihad Kalba,2.77,3.45,2.32,1.6,2.22,1.5,2.42,13/05/2025 14:00
0ENTIwfB,13/05/2025,14:00,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES: UAE LEAGUE,Al Nasr,Shabab Al-Ahli Dubai,3.3,3.75,1.95,1.6,2.2,1.55,2.3,13/05/2025 14:00
pxb27zno,13/05/2025,20:00,USA,USA: USL SUPER LEAGUE WOMEN,DC Power W,Spokane Zephyr W,4.1,3.35,1.83,2.0,1.65,1.87,1.75,13/05/2025 20:00
EazNJU7D,13/05/2025,06:00,WORLD,WORLD: FRIENDLY INTERNATIONAL,Poland U16,Ireland U16,,,,,,,,13/05/2025 06:00
tUtFDkKk,13/05/2025,09:00,WORLD,WORLD: FRIENDLY INTERNATIONAL,Egypt U16,Canada U16,,,,,,,,13/05/2025 09:00
QDUjRmNi,13/05/2025,12:00,WORLD,WORLD: FRIENDLY INTERNATIONAL,Hungary U17,Latvia U17,,,,,,,,13/05/2025 12:00
