Id,Date,Time,Country,League,Home,Away,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Time_Str
0x6STrRO,14/06/2025,06:15,DENMARK,DENMARK: 1. DIVISION WOMEN - RELEGATION,Naestved W,Varde W,,,,,,,,14/06/2025 06:15
fu3KV4dC,14/06/2025,09:00,DENMARK,DENMARK: 1. DIVISION WOMEN - RELEGATION,Aalborg W,Aalborg Freja W,,,,,,,,14/06/2025 09:00
bD9BXQRa,14/06/2025,09:00,DENMARK,DENMARK: 1. DIVISION WOMEN - RELEGATION,Solrod FC W,FC Copenhagen W,,,,,,,,14/06/2025 09:00
IcfvBzNU,14/06/2025,11:00,DR CONGO,DR CONGO: LIGUE 1 - CHAMPIONSHIP GROUP,Aigles du Congo,Don Bosco,,,,,,,,14/06/2025 11:00
vuurucwS,14/06/2025,16:00,ECUADOR,ECUADOR: LIGA PRO,Ind. del Valle,Libertad,1.4,4.5,7.5,1.65,2.2,1.83,1.83,14/06/2025 16:00
WEyzsJ8F,14/06/2025,18:30,ECUADOR,ECUADOR: LIGA PRO,Barcelona SC,Manta,1.33,5.0,8.0,1.83,1.98,2.25,1.57,14/06/2025 18:30
Wh0aUuP9,14/06/2025,21:00,ECUADOR,ECUADOR: LIGA PRO,Vinotinto,LDU Quito,4.0,3.4,1.9,2.1,1.7,1.91,1.8,14/06/2025 21:00
QsjpvLo1,14/06/2025,08:30,ESTONIA,ESTONIA: MEISTRILIIGA,Tallinna Kalev,Parnu JK Vaprus,3.9,3.8,1.7,1.62,2.05,,,14/06/2025 08:30
M9qgxaGD,14/06/2025,11:00,ESTONIA,ESTONIA: MEISTRILIIGA,Kuressaare,Levadia,16.0,6.2,1.13,,,,,14/06/2025 11:00
W2DmW8pe,14/06/2025,09:00,ETHIOPIA,ETHIOPIA: PREMIER LEAGUE,Ethiopia Bunna,St. George,2.02,3.15,3.35,2.15,1.55,,,14/06/2025 09:00
j5TlUnF7,14/06/2025,12:00,ETHIOPIA,ETHIOPIA: PREMIER LEAGUE,Ethiopian Insurance,Hadiya Hossana,,,,,,,,14/06/2025 12:00
xdUsIOa5,14/06/2025,11:00,FAROE ISLANDS,FAROE ISLANDS: PREMIER LEAGUE,07 Vestur Sorvagur,Klaksvik,20.0,6.3,1.11,,,,,14/06/2025 11:00
xA9GWNEb,14/06/2025,11:30,FAROE ISLANDS,FAROE ISLANDS: PREMIER LEAGUE,TB Tvoroyri,Vikingur,11.25,5.7,1.18,,,,,14/06/2025 11:30
YNNjG2UH,14/06/2025,14:00,FAROE ISLANDS,FAROE ISLANDS: PREMIER LEAGUE,Streymur,FC Suduroy,1.47,4.2,5.2,1.57,2.12,,,14/06/2025 14:00
QVubEtaU,14/06/2025,14:00,FAROE ISLANDS,FAROE ISLANDS: PREMIER LEAGUE,Toftir,HB Torshavn,5.3,4.0,1.5,,,,,14/06/2025 14:00
bmnOKyoA,14/06/2025,00:00,FIJI,FIJI: PREMIER LEAGUE,Nasinu,Labasa,8.5,4.65,1.29,,,,,14/06/2025 00:00
0tUyafOj,14/06/2025,00:00,FIJI,FIJI: PREMIER LEAGUE,Tavua,Rewa,9.0,6.1,1.2,,,,,14/06/2025 00:00
hzHNMcGc,14/06/2025,22:00,FIJI,FIJI: PREMIER LEAGUE,Nadroga,Lautoka,2.22,3.2,2.85,1.62,2.02,,,14/06/2025 22:00
bsgOciP0,14/06/2025,08:00,FINLAND,FINLAND: VEIKKAUSLIIGA,Inter Turku,Haka,1.42,4.5,6.5,1.62,2.25,1.8,1.95,14/06/2025 08:00
Iq9PeVgD,14/06/2025,11:00,FINLAND,FINLAND: VEIKKAUSLIIGA,AC Oulu,HJK,4.75,4.2,1.5,1.65,2.2,1.75,2.0,14/06/2025 11:00
UNxrEC9s,14/06/2025,13:00,FINLAND,FINLAND: VEIKKAUSLIIGA,Gnistan,KTP,1.67,4.0,4.2,1.53,2.4,1.57,2.25,14/06/2025 13:00
WnZbAU86,14/06/2025,13:00,FINLAND,FINLAND: VEIKKAUSLIIGA,KuPS,Ilves,2.35,3.3,2.8,1.88,1.93,1.7,2.05,14/06/2025 13:00
pj1BJYoK,14/06/2025,13:00,FINLAND,FINLAND: VEIKKAUSLIIGA,Mariehamn,VPS,3.8,3.4,1.85,1.8,2.0,1.7,2.05,14/06/2025 13:00
xltjCjvf,14/06/2025,13:00,FINLAND,FINLAND: VEIKKAUSLIIGA,SJK,Jaro,1.53,4.1,5.0,1.6,2.3,1.67,2.1,14/06/2025 13:00
Wdl9DeO7,14/06/2025,10:00,FINLAND,FINLAND: YKKOSLIIGA,KaPa,Ekenas,4.2,4.15,1.65,1.36,2.67,1.4,2.5,14/06/2025 10:00
n5WeyaGE,14/06/2025,11:00,FINLAND,FINLAND: YKKOSLIIGA,Lahti,PK-35,1.7,3.4,4.75,1.93,1.7,1.85,1.75,14/06/2025 11:00
h2Z3ZxoR,14/06/2025,12:00,FINLAND,FINLAND: YKKOSLIIGA,SalPa,JIPPO,5.1,3.7,1.6,1.82,1.78,1.83,1.78,14/06/2025 12:00
th7t8isJ,14/06/2025,10:00,FINLAND,FINLAND: YKKONEN,Atlantis,JJK Jyvaskyla,2.15,3.7,2.63,1.53,2.4,1.5,2.5,14/06/2025 10:00
KxJX9DC6,14/06/2025,10:00,FINLAND,FINLAND: YKKONEN,KPV Kokkola,Jazz Pori,2.2,3.6,2.6,1.57,2.35,1.5,2.5,14/06/2025 10:00
nkfSVfZP,14/06/2025,12:00,FINLAND,FINLAND: YKKONEN,Keski-Uusimaa,EPS,1.67,4.0,3.75,1.4,2.88,1.44,2.63,14/06/2025 12:00
dl1NUR5N,14/06/2025,06:00,FINLAND,FINLAND: KANSALLINEN LIIGA WOMEN,PK-35 Helsinki W,HJK W,26.0,6.7,1.09,,,,,14/06/2025 06:00
hKngP5Tp,14/06/2025,08:30,FINLAND,FINLAND: KANSALLINEN LIIGA WOMEN,KuPS W,HPS W,1.72,3.8,3.75,1.52,2.22,,,14/06/2025 08:30
dMYATouJ,14/06/2025,13:00,GAMBIA,GAMBIA: GFA LEAGUE,Team Rhino,Banjul Utd,,,,,,,,14/06/2025 13:00
ppre5Vsf,14/06/2025,17:00,GRENADA,GRENADA: PREMIER DIVISION,Queens Park Rangers,North Stars,,,,,,,,14/06/2025 17:00
fuoUjWS0,14/06/2025,17:00,GRENADA,GRENADA: PREMIER DIVISION,Shamrock,Hard Rock,,,,,,,,14/06/2025 17:00
OUgn7iDs,14/06/2025,19:00,GRENADA,GRENADA: PREMIER DIVISION,Hurricanes,St. John's,,,,,,,,14/06/2025 19:00
ShqxkAcD,14/06/2025,19:00,GRENADA,GRENADA: PREMIER DIVISION,SAB Spartans,Paradise,,,,,,,,14/06/2025 19:00
hbgUeHJi,14/06/2025,13:00,GUINEA,GUINEA: LIGUE 1,Flamme Olympique,Kaloum Star,,,,,,,,14/06/2025 13:00
EFlkYDRp,14/06/2025,13:00,GUINEA,GUINEA: LIGUE 1,Loubha,Milo FC,,,,,,,,14/06/2025 13:00
0Odxfel4,14/06/2025,13:00,GUINEA,GUINEA: LIGUE 1,Wakriya,Ashanti GB,,,,,,,,14/06/2025 13:00
0IRv05LM,14/06/2025,16:15,ICELAND,ICELAND: BESTA DEILD KARLA,Stjarnan,Valur,3.5,4.05,1.83,1.35,2.92,1.37,2.87,14/06/2025 16:15
zHXAbj86,14/06/2025,11:00,ICELAND,ICELAND: DIVISION 1,Selfoss,Throttur,3.95,4.1,1.7,1.37,2.62,1.42,2.47,14/06/2025 11:00
Gl8qDkNa,14/06/2025,11:00,ICELAND,ICELAND: DIVISION 1,Volsungur,Keflavik,6.3,5.1,1.36,1.32,2.85,1.52,2.22,14/06/2025 11:00
l26iBTiC,14/06/2025,13:00,ICELAND,ICELAND: DIVISION 1,Njardvik,Thor Akureyri,1.78,4.05,3.6,1.45,2.37,1.42,2.47,14/06/2025 13:00
EBICrEPq,14/06/2025,11:00,ICELAND,ICELAND: DIVISION 2,Grotta,Aegir,2.32,3.7,2.45,,,,,14/06/2025 11:00
pt0llz2M,14/06/2025,11:00,ICELAND,ICELAND: DIVISION 2,Hottur / Huginn,Olafsvik,,,,,,,,14/06/2025 11:00
CS1tjdX9,14/06/2025,11:00,ICELAND,ICELAND: DIVISION 2,Kari,KFA,,,,,,,,14/06/2025 11:00
G08XiI2c,14/06/2025,11:00,ICELAND,ICELAND: DIVISION 2,Throttur Vogar,Haukar,1.75,4.05,3.45,,,,,14/06/2025 11:00
MyMKthfd,14/06/2025,13:00,ICELAND,ICELAND: DIVISION 2,Dalvik/Reynir,KFG Gardabaer,,,,,,,,14/06/2025 13:00
2Xb74en3,14/06/2025,15:00,ICELAND,ICELAND: DIVISION 2,Kormakur/Hvot,Vidir,,,,,,,,14/06/2025 15:00
Sr4iEgxn,14/06/2025,12:00,IRAQ,IRAQ: STARS LEAGUE,Diyala,Al Karkh,2.52,2.82,2.8,,,,,14/06/2025 12:00
vmPsfjiU,14/06/2025,12:00,IRAQ,IRAQ: STARS LEAGUE,Zakho,Naft Al-Basra,1.44,3.5,7.7,2.12,1.57,,,14/06/2025 12:00
lbh0CX6b,14/06/2025,14:30,IRAQ,IRAQ: STARS LEAGUE,Al Kahraba,Al-Hudod,1.33,4.25,8.0,1.85,1.75,,,14/06/2025 14:30
dOe8AByB,14/06/2025,14:30,IRAQ,IRAQ: STARS LEAGUE,Erbil,Newroz,2.55,2.75,2.82,,,,,14/06/2025 14:30
vBDt5rM8,14/06/2025,15:45,IRELAND,IRELAND: PREMIER DIVISION,Sligo Rovers,Waterford,2.45,3.3,2.8,1.88,1.93,1.67,2.1,14/06/2025 15:45
G2kkdiX0,14/06/2025,11:00,IRELAND,IRELAND: NATIONAL LEAGUE WOMEN,DLR Waves W,Sligo Rovers W,2.35,3.65,2.45,1.55,2.15,,,14/06/2025 11:00
CUrbfV1D,14/06/2025,11:00,IRELAND,IRELAND: NATIONAL LEAGUE WOMEN,Treaty Utd W,Wexford W,3.45,3.35,1.91,1.7,1.93,,,14/06/2025 11:00
vyypIYgK,14/06/2025,12:00,IRELAND,IRELAND: NATIONAL LEAGUE WOMEN,Shelbourne W,Athlone WFC W,2.32,3.65,2.47,1.55,2.15,,,14/06/2025 12:00
O8CGCCHs,14/06/2025,13:00,IRELAND,IRELAND: NATIONAL LEAGUE WOMEN,Cork City W,Galway United W,,,,,,,,14/06/2025 13:00
APAOAjnf,14/06/2025,13:00,IRELAND,IRELAND: NATIONAL LEAGUE WOMEN,Peamount W,Bohemians WFC W,,,,,,,,14/06/2025 13:00
6i4X8UG6,14/06/2025,13:00,IRELAND,IRELAND: NATIONAL LEAGUE WOMEN,Shamrock Rovers W,Waterford W,1.2,5.4,10.5,,,,,14/06/2025 13:00
88jfYpuI,14/06/2025,05:30,JAPAN,JAPAN: J1 LEAGUE,Shonan Bellmare,Machida,3.8,3.0,2.1,2.4,1.53,2.0,1.75,14/06/2025 05:30
U13SJoQO,14/06/2025,06:00,JAPAN,JAPAN: J1 LEAGUE,Kashima Antlers,Sanfrecce Hiroshima,3.2,3.2,2.3,2.1,1.7,1.91,1.91,14/06/2025 06:00
0rmnz7A5,14/06/2025,06:00,JAPAN,JAPAN: J1 LEAGUE,Yokohama FC,Kawasaki Frontale,3.6,3.25,2.1,2.15,1.67,1.95,1.8,14/06/2025 06:00
W2eVwkBt,14/06/2025,07:00,JAPAN,JAPAN: J1 LEAGUE,FC Tokyo,Cerezo Osaka,3.0,3.4,2.3,1.75,2.05,1.62,2.2,14/06/2025 07:00
lhyVBylU,14/06/2025,06:00,JAPAN,JAPAN: J2 LEAGUE,Mito,Sagan Tosu,1.95,3.3,3.9,2.1,1.7,1.91,1.8,14/06/2025 06:00
GpvzX18d,14/06/2025,10:00,KAZAKHSTAN,KAZAKHSTAN: PREMIER LEAGUE,Atyrau,Ulytau,2.12,3.5,3.05,1.82,1.78,1.7,1.91,14/06/2025 10:00
0YDwiNaS,14/06/2025,10:00,KAZAKHSTAN,KAZAKHSTAN: PREMIER LEAGUE,Kyzylzhar,Aktobe,2.95,3.3,2.22,2.02,1.62,1.83,1.78,14/06/2025 10:00
WhMMf503,14/06/2025,10:00,KAZAKHSTAN,KAZAKHSTAN: PREMIER LEAGUE,Zhetysu Taldykorgan,Kairat Almaty,5.6,3.75,1.55,1.88,1.72,1.93,1.7,14/06/2025 10:00
hp8Hquh2,14/06/2025,12:00,KAZAKHSTAN,KAZAKHSTAN: PREMIER LEAGUE,Turan,Zhenis,2.18,3.15,3.15,2.15,1.55,1.91,1.7,14/06/2025 12:00
QsClu2C4,14/06/2025,09:00,KENYA,KENYA: FKF MOZZART BET CUP - FINAL,Nairobi United,Gor Mahia,,,,,,,,14/06/2025 09:00
4fYJWArL,14/06/2025,08:00,LATVIA,LATVIA: VIRSLIGA,Grobina,Riga FC,15.0,7.1,1.11,1.55,2.15,,,14/06/2025 08:00
OvFjRl6r,14/06/2025,14:00,LATVIA,LATVIA: VIRSLIGA,RFS,Super Nova,1.15,6.4,12.5,,,,,14/06/2025 14:00
zow8Z3nJ,14/06/2025,07:00,LATVIA,LATVIA: 1. LIGA WOMEN,Auda W,RFS W,,,,,,,,14/06/2025 07:00
nP6Qio2m,14/06/2025,08:00,LATVIA,LATVIA: 1. LIGA WOMEN,Iecava/Olaine W,Riga FC W,,,,,,,,14/06/2025 08:00
GtGfc7vQ,14/06/2025,08:00,LATVIA,LATVIA: 1. LIGA WOMEN,Rigas W,FK Liepaja W,,,,,,,,14/06/2025 08:00
UX1COZjB,14/06/2025,10:00,LEBANON,LEBANON: PREMIER LEAGUE - LOSERS STAGE,Al Riyadi Abbasiyah,Shabab Baalbeck,1.47,3.75,6.2,2.02,1.62,,,14/06/2025 10:00
zXTq6Rzp,14/06/2025,10:00,LEBANON,LEBANON: PREMIER LEAGUE - LOSERS STAGE,Racing,Al Ghazieh,,,,,,,,14/06/2025 10:00
lKq2MDJs,14/06/2025,10:45,LEBANON,LEBANON: PREMIER LEAGUE - WINNERS STAGE,Al Hikma,Nejmeh SC,2.52,3.15,2.52,2.12,1.57,,,14/06/2025 10:45
SjQMeHUH,14/06/2025,12:30,LIBYA,LIBYA: PREMIER LEAGUE - CHAMPIONSHIP GROUP,Al Ittihad Misurata,Al Ahly Tripoli,,,,,,,,14/06/2025 12:30
WOWDcw05,14/06/2025,12:30,LIBYA,LIBYA: PREMIER LEAGUE - CHAMPIONSHIP GROUP,Al Madina,Olympic Azzaweya,,,,,,,,14/06/2025 12:30
zHTUgeaU,14/06/2025,15:30,LIBYA,LIBYA: PREMIER LEAGUE - CHAMPIONSHIP GROUP,Al-Ittihad,Asswehly,,,,,,,,14/06/2025 15:30
plUDx0K6,14/06/2025,13:30,LITHUANIA,LITHUANIA: A LYGA,Riteriai,Banga,2.67,2.85,2.6,2.2,1.53,,,14/06/2025 13:30
tGNMzvkJ,14/06/2025,14:00,LITHUANIA,LITHUANIA: A LYGA,Dainava Alytus,Hegelmann,6.2,4.05,1.42,1.78,1.83,,,14/06/2025 14:00
UTie70t3,14/06/2025,09:30,MALAWI,MALAWI: SUPER LEAGUE,Civo Utd,MAFCO,2.02,3.0,3.55,,,,,14/06/2025 09:30
lYE8qcld,14/06/2025,09:30,MALAWI,MALAWI: SUPER LEAGUE,Ekhaya,Creck Sporting,2.27,2.95,3.0,,,,,14/06/2025 09:30
UVM1m6kU,14/06/2025,09:30,MALAWI,MALAWI: SUPER LEAGUE,Kamuzu Barracks,Mighty Wanderers,,,,,,,,14/06/2025 09:30
zTZGvrmn,14/06/2025,13:30,MALI,MALI: PREMIERE DIVISION,AS Police,USFAS Bamako,,,,,,,,14/06/2025 13:30
KGa7Kv2U,14/06/2025,13:30,MALI,MALI: PREMIERE DIVISION,Binga,Onze Createurs,,,,,,,,14/06/2025 13:30
nwQ6YXOF,14/06/2025,05:15,MONGOLIA,MONGOLIA: PREMIER LEAGUE,Hunters,Deren,5.2,4.7,1.42,,,,,14/06/2025 05:15
8hEFWBgS,14/06/2025,08:15,MONGOLIA,MONGOLIA: PREMIER LEAGUE,Brera Ilch,Khoromkhon,3.8,5.1,1.53,,,,,14/06/2025 08:15
v50VNEjm,14/06/2025,13:00,MOROCCO,MOROCCO: COUPE DU TRONE - QUARTER-FINALS,Olympique de Safi,USM Oujda,1.4,3.5,8.75,1.83,1.78,,,14/06/2025 13:00
fsSC5XzJ,14/06/2025,16:00,MOROCCO,MOROCCO: COUPE DU TRONE - QUARTER-FINALS,Union Touarga,Stade Marocain,1.4,3.95,7.1,1.7,1.93,,,14/06/2025 16:00
xGMWAX9b,14/06/2025,06:00,MYANMAR,MYANMAR: MNL LEAGUE CUP,Mahar United,Ayeyawady,2.12,3.85,2.65,,,,,14/06/2025 06:00
jLHC5xYI,14/06/2025,06:00,MYANMAR,MYANMAR: MNL LEAGUE CUP,Yadanarbon,Myawady,1.5,4.4,4.6,,,,,14/06/2025 06:00
UkJOCgun,14/06/2025,06:30,MYANMAR,MYANMAR: MNL LEAGUE CUP,Thitsar Arman,Dagon Port,2.12,3.85,2.65,,,,,14/06/2025 06:30
hMTmsp2s,14/06/2025,11:00,NETHERLANDS,NETHERLANDS: TWEEDE DIVISIE - RELEGATION - FINAL,Kozakken Boys,Noordwijk,2.65,3.6,2.3,1.62,2.05,1.55,2.15,14/06/2025 11:00
CAjkJDhc,14/06/2025,12:15,NIGER,NIGER: SUPER LIGUE,Liberte,Olympic Niamey,,,,,,,,14/06/2025 12:15
WWWvPs5d,14/06/2025,11:00,NORWAY,NORWAY: OBOS-LIGAEN,Kongsvinger,Sogndal,1.55,4.2,5.25,1.44,2.7,1.5,2.5,14/06/2025 11:00
KWyaYorA,14/06/2025,13:00,NORWAY,NORWAY: OBOS-LIGAEN,Hodd,Lillestrom,7.0,4.5,1.42,1.67,2.15,1.83,1.83,14/06/2025 13:00
0vBCUarC,14/06/2025,09:00,NORWAY,NORWAY: TOPPSERIEN WOMEN,Kolbotn W,Stabaek W,4.55,3.8,1.6,1.75,1.85,,,14/06/2025 09:00
84EKSwDO,14/06/2025,09:00,NORWAY,NORWAY: TOPPSERIEN WOMEN,Lyn W,LSK Kvinner W,2.67,3.45,2.25,1.75,1.85,,,14/06/2025 09:00
CIvVnsbt,14/06/2025,09:00,NORWAY,NORWAY: TOPPSERIEN WOMEN,Rosenborg W,Roa W,1.33,4.15,8.25,1.98,1.65,,,14/06/2025 09:00
bZxwoLSh,14/06/2025,11:00,NORWAY,NORWAY: TOPPSERIEN WOMEN,Bodo/Glimt W,Valerenga W,28.0,7.1,1.07,,,,,14/06/2025 11:00
f1Woqac5,14/06/2025,11:00,NORWAY,NORWAY: TOPPSERIEN WOMEN,Honefoss W,Brann W,21.0,6.9,1.09,,,,,14/06/2025 11:00
Wze4pul4,14/06/2025,15:15,PERU,PERU: LIGA 1 - APERTURA,FBC Melgar,Sport Boys,1.3,5.25,8.5,1.57,2.35,1.91,1.8,14/06/2025 15:15
S2lDrJIG,14/06/2025,17:30,PERU,PERU: LIGA 1 - APERTURA,Juan Pablo II,Los Chankas,2.15,3.3,3.3,1.83,1.98,1.67,2.1,14/06/2025 17:30
bkBpQA2k,14/06/2025,22:00,PERU,PERU: LIGA 1 - APERTURA,Alianza Lima,Sport Huancayo,1.42,4.33,7.5,1.85,1.95,2.1,1.67,14/06/2025 22:00
QN7kQjtP,14/06/2025,13:00,PORTUGAL,PORTUGAL: CAMPEONATO DE PORTUGAL - PLAY OFFS - FINAL,Lusitano GC,Vitoria Guimaraes B,1.75,3.7,3.75,1.7,1.93,,,14/06/2025 13:00
GdhVb7Vs,14/06/2025,13:00,RÉUNION,RÉUNION: REGIONALE 1,Riviere des Galets,Excelsior,,,,,,,,14/06/2025 13:00
2o6uSAPE,14/06/2025,11:00,SÃO TOMÉ AND PRÍNCIPE,SÃO TOMÉ AND PRÍNCIPE: CAMPEONATO NACIONAL,CD Guadalupe,UDRA,,,,,,,,14/06/2025 11:00
AB9mQlfR,14/06/2025,11:00,SÃO TOMÉ AND PRÍNCIPE,SÃO TOMÉ AND PRÍNCIPE: CAMPEONATO NACIONAL,Oque dEl Rei,Juba,,,,,,,,14/06/2025 11:00
fqoKKSHl,14/06/2025,11:00,SÃO TOMÉ AND PRÍNCIPE,SÃO TOMÉ AND PRÍNCIPE: CAMPEONATO NACIONAL,Udescai,Inter Bom-Bom,,,,,,,,14/06/2025 11:00
O21047X7,14/06/2025,11:00,SÃO TOMÉ AND PRÍNCIPE,SÃO TOMÉ AND PRÍNCIPE: CAMPEONATO NACIONAL,Vitoria do Riboque,Alianca Nacional,,,,,,,,14/06/2025 11:00
vVqMdxhl,14/06/2025,14:00,SENEGAL,SENEGAL: LIGUE 1,Dakar SC,AJEL,,,,,,,,14/06/2025 14:00
zaIlFp8F,14/06/2025,14:00,SENEGAL,SENEGAL: LIGUE 1,Generation F.,Oslo Football Academy,,,,,,,,14/06/2025 14:00
vXOuH6w3,14/06/2025,14:00,SENEGAL,SENEGAL: LIGUE 1,Teungueth,Casa,,,,,,,,14/06/2025 14:00
0pYUfGM0,14/06/2025,14:00,SENEGAL,SENEGAL: LIGUE 1,US Goree,Linguere,,,,,,,,14/06/2025 14:00
C2GeRDgn,14/06/2025,13:15,SIERRA LEONE,SIERRA LEONE: PREMIER LEAGUE,Bai Bureh Warriors,Wusum Stars,1.9,2.95,4.1,,,,,14/06/2025 13:15
tr8CNVhB,14/06/2025,13:15,SIERRA LEONE,SIERRA LEONE: PREMIER LEAGUE,Freetown City,Kamboi Eagles,2.55,2.72,2.85,,,,,14/06/2025 13:15
pGE3PiOb,14/06/2025,13:15,SIERRA LEONE,SIERRA LEONE: PREMIER LEAGUE,Kallon,Star Sport Academy,1.65,3.05,5.6,,,,,14/06/2025 13:15
8QPUJWBC,14/06/2025,10:00,SOUTH AFRICA,SOUTH AFRICA: BETWAY PREMIERSHIP - RELEGATION GROUP,Cape Town City,Orbit College,2.12,2.82,3.95,2.77,1.39,2.3,1.55,14/06/2025 10:00
vTndWF2t,14/06/2025,07:00,SOUTH KOREA,SOUTH KOREA: K LEAGUE 1,Gimcheon Sangmu,Pohang,2.2,3.3,3.2,1.8,2.0,1.62,2.2,14/06/2025 07:00
h6L4SX15,14/06/2025,07:00,SOUTH KOREA,SOUTH KOREA: K LEAGUE 1,Jeju SK,Daegu,1.9,3.6,3.9,1.8,2.0,1.67,2.1,14/06/2025 07:00
ptIdUgXh,14/06/2025,07:00,SOUTH KOREA,SOUTH KOREA: K LEAGUE 1,Suwon FC,Anyang,2.45,3.2,2.88,1.98,1.83,1.73,2.0,14/06/2025 07:00
zwsKshKM,14/06/2025,07:00,SOUTH KOREA,SOUTH KOREA: K LEAGUE 2,Asan,Cheonan City,1.62,3.9,4.75,1.83,1.98,1.83,1.83,14/06/2025 07:00
W8SkxWsp,14/06/2025,07:00,SOUTH KOREA,SOUTH KOREA: K LEAGUE 2,Bucheon FC 1995,Seoul E-Land,2.88,3.4,2.3,1.85,1.95,1.67,2.1,14/06/2025 07:00
SzMbzACd,14/06/2025,07:00,SOUTH KOREA,SOUTH KOREA: K LEAGUE 2,Cheongju,Seongnam,2.6,3.4,2.5,2.05,1.75,1.83,1.83,14/06/2025 07:00
AJPF1TID,14/06/2025,15:30,SPAIN,SPAIN: PRIMERA RFEF - PROMOTION PLAY OFFS - FINAL,Gimnastic,Real Sociedad B,1.67,3.1,5.25,2.5,1.5,2.5,1.5,14/06/2025 15:30
zeMUSZig,14/06/2025,13:00,SPAIN,SPAIN: TERCERA RFEF - PROMOTION PLAY OFFS - FINAL,Cortes,Beasain,2.05,3.35,3.3,1.93,1.7,1.78,1.83,14/06/2025 13:00
SWmTA1W7,14/06/2025,14:00,SPAIN,SPAIN: TERCERA RFEF - PROMOTION PLAY OFFS - FINAL,Castellonense,Burgos CF B,2.18,3.3,3.05,2.02,1.62,1.83,1.78,14/06/2025 14:00
dEYsrhCr,14/06/2025,17:30,SURINAME,SURINAME: SML,Voorwaarts,Leo Victor,,,,,,,,14/06/2025 17:30
ITMjtWte,14/06/2025,20:00,SURINAME,SURINAME: SML,Notch,SV Transvaal,2.85,3.05,2.32,1.75,1.85,,,14/06/2025 20:00
GKjJRhDT,14/06/2025,10:00,SWEDEN,SWEDEN: SUPERETTAN,Falkenberg,Helsingborg,2.0,3.25,3.75,1.93,1.88,1.75,2.0,14/06/2025 10:00
UR6ZTrfc,14/06/2025,10:00,SWEDEN,SWEDEN: SUPERETTAN,Kalmar,Landskrona,1.83,3.6,3.9,1.83,1.98,1.75,2.0,14/06/2025 10:00
UoVGtMw3,14/06/2025,10:00,SWEDEN,SWEDEN: SUPERETTAN,Ostersund,Oddevold,2.0,3.5,3.4,1.98,1.83,1.8,1.95,14/06/2025 10:00
CAbjQ0gM,14/06/2025,12:00,SWEDEN,SWEDEN: SUPERETTAN,Umea FC,Sundsvall,3.1,3.5,2.1,1.98,1.83,1.8,1.95,14/06/2025 12:00
bNOcckcl,14/06/2025,10:00,SWEDEN,SWEDEN: ALLSVENSKAN WOMEN,Hacken W,AIK W,1.07,7.2,25.0,,,,,14/06/2025 10:00
S2GEg7dD,14/06/2025,10:00,SWEDEN,SWEDEN: ALLSVENSKAN WOMEN,Kristianstad W,IF Brommapojkarna W,1.39,4.15,6.6,,,,,14/06/2025 10:00
rBb1HAlK,14/06/2025,10:00,SWEDEN,SWEDEN: ALLSVENSKAN WOMEN,Linkoping W,Rosengard W,4.25,3.7,1.65,1.6,2.05,,,14/06/2025 10:00
693t86B6,14/06/2025,10:00,SWEDEN,SWEDEN: ALLSVENSKAN WOMEN,Vaxjo DFF W,Norrkoping W,3.35,3.15,2.02,1.93,1.7,,,14/06/2025 10:00
bq0Y9Stf,14/06/2025,10:00,SWEDEN,SWEDEN: ALLSVENSKAN WOMEN,Vittsjo W,Alingsas W,1.29,4.35,9.5,1.65,2.0,,,14/06/2025 10:00
nXxHT5Hl,14/06/2025,11:00,SYRIA,SYRIA: PREMIER LEAGUE,Al Shorta,Al Taliya,,,,,,,,14/06/2025 11:00
6wulQWAd,14/06/2025,11:00,SYRIA,SYRIA: PREMIER LEAGUE,Al-Shouleh,Al Wahda,,,,,,,,14/06/2025 11:00
2ePHRVQ9,14/06/2025,10:00,TAJIKISTAN,TAJIKISTAN: VYSSHAYA LIGA,Hulbuk,Panjsher,,,,,,,,14/06/2025 10:00
z9NPP9eM,14/06/2025,11:00,TAJIKISTAN,TAJIKISTAN: VYSSHAYA LIGA,Istaravshan,Ravshan,,,,,,,,14/06/2025 11:00
fuPN5l4j,14/06/2025,11:00,TAJIKISTAN,TAJIKISTAN: VYSSHAYA LIGA,Regar-TadAZ,Barkchi Hisor,,,,,,,,14/06/2025 11:00
bsB386GM,14/06/2025,09:30,TURKMENISTAN,TURKMENISTAN: YOKARY LIGA,FC Asgabat,Arkadag,,,,,,,,14/06/2025 09:30
QTCeASoA,14/06/2025,09:30,TURKMENISTAN,TURKMENISTAN: YOKARY LIGA,Sagadam,Altyn Asyr,,,,,,,,14/06/2025 09:30
WUJnClHc,14/06/2025,10:00,TURKMENISTAN,TURKMENISTAN: YOKARY LIGA,Merw,Ahal,,,,,,,,14/06/2025 10:00
2DQVz2Ds,14/06/2025,11:00,URUGUAY,URUGUAY: LIGA AUF URUGUAYA - TORNEO INTERMEDIO,Miramar,Juventud,4.2,3.3,1.91,1.95,1.85,1.8,1.91,14/06/2025 11:00
AqDnXJC6,14/06/2025,14:30,URUGUAY,URUGUAY: LIGA AUF URUGUAYA - TORNEO INTERMEDIO,Boston River,Danubio,2.5,3.2,2.8,2.6,1.48,2.2,1.62,14/06/2025 14:30
